User,Post Type,Post Date
765,2,1588165237
765,5,1588160493
765,2,1588163110
765,5,1588169081
765,4,1588166534
765,3,1588166406
765,4,1588163412
765,3,1588161125
765,1,1588165517
766,2,1588164243
766,5,1588163339
766,4,1588166897
766,1,1588161580
766,3,1588163288
767,2,1588166493
767,5,1588167711
767,3,1588165891
767,1,1588165062
767,3,1588163929
767,2,1588165442
767,2,1588162892
767,2,1588165067
767,3,1588166511
768,3,1588166115
768,2,1588163707
768,5,1588167605
768,4,1588167796
768,2,1588167381
768,5,1588167027
768,1,1588159582
768,5,1588163368
768,5,1588167347
768,2,1588164679
768,1,1588166188
768,5,1588163585
768,4,1588163974
768,3,1588164568
768,1,1588161771
769,2,1588169144
769,2,1588164606
769,5,1588168332
769,5,1588163039
769,1,1588167521
769,3,1588166684
769,4,1588166951
769,5,1588163381
769,4,1588162585
769,1,1588162077
769,3,1588162968
769,1,1588168086
770,3,1588168530
770,5,1588162256
770,1,1588163342
770,1,1588165382
771,2,1588165620
771,2,1588164382
771,1,1588166129
771,4,1588165314
771,5,1588165821
771,5,1588167617
771,4,1588167771
771,2,1588164508
771,1,1588164746
772,3,1588164797
772,5,1588166013
772,1,1588164536
772,5,1588163704
772,4,1588164911
772,4,1588165033
772,2,1588165288
773,4,1588164454
773,2,1588164933
773,2,1588164280
773,3,1588161421
773,4,1588168950
773,2,1588166126
773,4,1588167378
773,3,1588166576
773,2,1588161748
773,2,1588165956
773,3,1588163630
773,1,1588164677
773,4,1588165984
773,2,1588164053
773,2,1588162943
773,4,1588162590
773,2,1588167797
773,2,1588165501
773,4,1588169153
773,4,1588161822
774,3,1588166006
774,5,1588162840
774,5,1588162686
774,1,1588165190
774,5,1588165855
774,1,1588165077
774,4,1588160669
774,4,1588162754
774,3,1588165230
774,1,1588163446
774,2,1588163535
774,1,1588165535
774,2,1588162704
774,4,1588165942
774,3,1588162446
774,5,1588165954
774,3,1588165626
774,1,1588169173
774,2,1588164981
774,4,1588161610
774,5,1588164576
774,1,1588165483
774,5,1588166789
774,1,1588168269
775,4,1588169430
775,4,1588165102
775,3,1588165543
775,5,1588163716
775,2,1588163030
775,5,1588161560
775,4,1588167924
775,4,1588165992
775,3,1588166764
776,3,1588164468
776,2,1588165122
776,3,1588163032
776,1,1588162683
776,3,1588168147
776,1,1588165466
776,2,1588164361
776,5,1588166228
776,3,1588163693
776,1,1588165776
777,4,1588162919
777,2,1588163666
777,3,1588164444
777,5,1588167067
778,2,1588165258
778,1,1588168845
778,3,1588163249
778,3,1588167551
778,2,1588163584
778,3,1588161423
778,1,1588161852
778,2,1588164112
778,4,1588165838
778,3,1588167175
778,3,1588165059
778,4,1588165442
778,5,1588161839
778,1,1588167379
778,2,1588162010
778,3,1588164578
778,4,1588164052
778,5,1588166713
778,2,1588160115
779,3,1588165920
779,5,1588166273
779,2,1588163630
779,3,1588164021
779,3,1588165055
779,5,1588162925
779,4,1588161394
779,2,1588163694
780,3,1588165653
780,4,1588165955
780,1,1588164759
780,5,1588165946
780,4,1588165813
780,1,1588161243
780,1,1588166899
780,5,1588167307
780,3,1588169205
780,3,1588165762
780,3,1588166325
780,1,1588164931
780,1,1588165381
780,5,1588165326
780,5,1588165027
780,1,1588166970
780,5,1588162947
780,5,1588165338
780,2,1588165087
780,5,1588166188
780,2,1588162941
780,4,1588167264
780,5,1588165367
780,4,1588161404
781,1,1588165715
781,2,1588165958
781,1,1588164563
781,3,1588167733
781,3,1588164922
781,4,1588166518
781,2,1588163974
781,2,1588166847
781,4,1588165037
781,3,1588165523
781,1,1588167792
782,2,1588164956
782,5,1588166428
782,5,1588168733
782,1,1588165674
782,2,1588162588
782,5,1588164739
782,2,1588162020
782,2,1588163378
782,5,1588163566
782,2,1588165012
782,5,1588166778
782,2,1588163589
782,4,1588163697
782,5,1588166595
782,5,1588166996
782,4,1588167141
782,2,1588167488
782,3,1588161607
782,4,1588165516
782,1,1588166394
782,5,1588166184
782,2,1588167290
783,3,1588163384
783,2,1588162801
783,5,1588164905
783,2,1588163601
783,1,1588165984
783,4,1588169540
783,3,1588167295
783,2,1588167453
783,4,1588164801
783,1,1588167398
783,2,1588165909
783,3,1588164157
784,4,1588159936
784,5,1588166525
784,4,1588167359
784,3,1588165221
784,3,1588163622
784,1,1588165805
784,3,1588165875
784,1,1588164771
785,5,1588163154
785,1,1588162502
785,5,1588163680
786,3,1588163914
786,4,1588162670
786,1,1588169294
786,2,1588164238
786,4,1588165290
787,1,1588165330
787,3,1588166011
787,4,1588167913
787,5,1588163760
787,5,1588161984
787,2,1588167215
787,5,1588163714
787,3,1588164724
787,3,1588162537
787,2,1588167263
787,3,1588165114
787,5,1588164699
787,4,1588164139
787,5,1588167072
787,5,1588162132
787,4,1588165677
787,5,1588167176
787,4,1588162339
787,1,1588166877
787,5,1588165190
787,5,1588166614
787,5,1588166723
787,1,1588166632
788,5,1588165226
788,3,1588165004
788,3,1588164286
788,1,1588161718
788,1,1588162408
788,1,1588168699
788,1,1588164758
788,3,1588166161
788,4,1588166514
788,2,1588170060
788,2,1588165234
789,5,1588165133
789,1,1588164183
789,3,1588161603
789,1,1588165054
789,2,1588163743
789,2,1588164929
789,1,1588165416
789,4,1588162635
789,1,1588166377
789,1,1588165687
790,1,1588163772
790,1,1588161758
790,2,1588164114
790,4,1588164483
790,1,1588165547
790,2,1588164897
790,5,1588164016
790,5,1588163339
790,1,1588163396
790,5,1588164981
791,5,1588165505
791,3,1588165330
791,5,1588165138
791,5,1588165004
791,1,1588167953
791,4,1588164392
791,1,1588166289
791,1,1588167109
791,4,1588164575
791,3,1588164348
792,5,1588164448
792,1,1588164236
792,2,1588166711
792,4,1588162784
792,1,1588165855
792,4,1588165571
792,3,1588166183
793,3,1588169883
793,5,1588164537
793,5,1588168211
793,4,1588164767
793,2,1588160057
793,3,1588165562
793,1,1588164082
793,2,1588165770
793,1,1588163217
793,2,1588164912
793,2,1588169365
793,4,1588163262
793,1,1588164126
793,4,1588163756
793,2,1588165506
794,4,1588168599
794,5,1588164934
794,2,1588167728
794,4,1588168348
794,2,1588163329
794,4,1588164321
794,2,1588165843
794,3,1588164074
794,1,1588164294
794,2,1588164072
794,5,1588165000
794,5,1588162636
795,5,1588163665
795,1,1588161540
795,2,1588164230
795,4,1588167800
795,3,1588163066
795,3,1588160914
795,4,1588165093
795,5,1588168519
795,3,1588164578
795,3,1588164068
795,1,1588166154
796,1,1588165435
796,5,1588166291
796,3,1588166751
796,5,1588165437
796,5,1588162160
796,5,1588167912
796,3,1588166111
796,3,1588164387
796,2,1588165852
797,3,1588165644
797,5,1588164505
797,1,1588164261
797,3,1588164649
797,4,1588167778
797,5,1588164115
797,5,1588167649
797,5,1588163113
797,3,1588163648
797,1,1588169236
797,4,1588166482
797,3,1588167536
797,1,1588166095
797,2,1588167864
797,3,1588161761
797,3,1588162238
798,5,1588166881
798,5,1588161993
798,3,1588163122
798,1,1588171341
798,3,1588164891
798,5,1588165304
799,5,1588162384
799,3,1588160694
799,2,1588168971
799,3,1588164956
799,2,1588164619
800,5,1588164353
800,2,1588164794
800,3,1588172618
800,2,1588164719
800,1,1588168625
800,1,1588166539
800,5,1588165272
800,2,1588167726
800,3,1588168649
800,5,1588164025
800,4,1588163928
800,1,1588164431
800,4,1588163909
800,3,1588165919
800,1,1588166177
800,2,1588164628
801,2,1588163206
801,5,1588170867
801,1,1588166395
801,3,1588165767
801,1,1588167371
801,1,1588164544
801,2,1588165960
801,2,1588165580
801,4,1588166249
801,4,1588163530
802,2,1588163757
802,2,1588164801
802,4,1588165331
802,4,1588165931
802,4,1588166291
802,1,1588164842
802,2,1588163749
802,2,1588165845
802,1,1588169282
802,2,1588163681
802,3,1588165016
802,4,1588159573
802,1,1588167206
802,4,1588164078
802,3,1588165901
802,2,1588162518
802,5,1588165514
802,3,1588167663
802,2,1588164273
802,4,1588162810
802,4,1588164266
803,1,1588167211
803,3,1588168262
803,4,1588164213
803,3,1588165838
803,4,1588164256
803,4,1588166222
803,5,1588161659
803,1,1588164461
803,2,1588165404
803,4,1588161378
803,2,1588167816
803,2,1588165615
803,2,1588166681
803,1,1588164564
803,3,1588168584
803,1,1588166416
803,1,1588167721
803,5,1588168768
803,3,1588166532
803,3,1588168514
803,2,1588163942
804,5,1588160341
804,3,1588164187
804,4,1588162883
804,2,1588162919
804,3,1588166738
805,4,1588162356
805,4,1588167389
805,4,1588164731
805,5,1588165526
805,2,1588166620
805,1,1588165123
805,3,1588165396
805,2,1588163747
805,3,1588165316
805,5,1588164463
805,2,1588164304
805,2,1588169068
805,2,1588166782
805,4,1588164682
806,5,1588168995
806,2,1588166225
806,5,1588167365
806,3,1588164612
806,2,1588162052
806,1,1588163890
806,1,1588167864
806,3,1588162263
806,2,1588164509
806,5,1588164409
806,1,1588164027
806,3,1588166038
806,5,1588162642
806,4,1588165475
806,2,1588161803
806,4,1588163529
806,1,1588163292
806,2,1588163000
806,2,1588163669
806,2,1588168465
806,3,1588163370
806,1,1588167094
806,1,1588162754
806,4,1588167188
807,4,1588163800
807,2,1588165475
807,3,1588172140
807,2,1588165156
807,3,1588169648
807,2,1588163918
807,3,1588162593
808,3,1588165791
808,5,1588167015
808,4,1588164309
808,1,1588166146
808,4,1588165834
808,3,1588164872
808,1,1588167081
808,2,1588162990
808,4,1588163781
808,5,1588164109
808,3,1588165956
808,2,1588166662
808,4,1588165764
808,3,1588164839
808,2,1588166562
808,5,1588167385
808,2,1588166409
808,1,1588167675
808,3,1588163524
808,3,1588166209
808,4,1588167978
809,2,1588163721
809,1,1588163045
809,5,1588166115
809,1,1588165214
809,5,1588165026
809,4,1588168847
809,5,1588165050
809,1,1588162467
809,2,1588165900
809,4,1588164317
809,1,1588163741
809,3,1588166063
809,5,1588166682
809,3,1588165065
809,1,1588164027
809,2,1588167679
810,4,1588165073
810,3,1588163991
810,3,1588167041
810,3,1588164869
810,3,1588160172
810,1,1588166686
810,2,1588167073
810,1,1588166342
810,5,1588165203
810,3,1588164396
810,3,1588164432
810,5,1588166384
810,4,1588163787
810,3,1588168070
810,2,1588163967
810,2,1588165209
810,5,1588163713
810,3,1588166327
810,2,1588166146
810,5,1588162052
810,2,1588165665
810,4,1588164628
810,4,1588162763
810,3,1588165892
811,3,1588165306
811,3,1588161757
811,1,1588164477
811,5,1588167720
811,5,1588160651
811,2,1588164305
811,3,1588168307
811,1,1588164924
811,5,1588164414
811,5,1588165560
811,2,1588166703
811,4,1588165554
811,1,1588159811
812,5,1588164533
812,3,1588160209
812,5,1588162247
812,5,1588164978
812,3,1588163680
812,3,1588165218
812,1,1588160787
812,4,1588163209
812,1,1588164518
812,5,1588168843
812,3,1588163918
812,2,1588164858
813,4,1588166438
813,4,1588165359
813,1,1588168341
813,4,1588162098
813,4,1588165129
813,4,1588163940
813,1,1588164431
813,3,1588167664
813,4,1588165907
813,4,1588162582
813,4,1588166587
813,4,1588170126
813,4,1588163605
813,3,1588164415
813,4,1588161196
813,3,1588165101
813,3,1588166330
813,5,1588165549
813,4,1588164536
813,5,1588163883
813,2,1588164415
814,5,1588169130
814,3,1588165471
814,5,1588162474
814,5,1588164724
814,2,1588164298
814,3,1588165002
814,2,1588164864
814,5,1588161563
814,4,1588164756
814,2,1588166667
814,3,1588166395
814,4,1588162720
814,2,1588167064
814,5,1588165971
814,3,1588165393
814,2,1588166492
814,3,1588164079
814,3,1588164192
814,4,1588162497
815,2,1588165693
815,4,1588164588
815,4,1588165165
815,5,1588166002
815,2,1588168742
815,5,1588165559
815,2,1588165477
815,1,1588167049
816,1,1588162413
816,3,1588163476
816,5,1588163631
816,4,1588165249
816,5,1588164407
816,2,1588167641
816,1,1588167736
816,4,1588163635
816,2,1588164927
816,1,1588168120
816,1,1588165813
816,5,1588164088
817,5,1588163251
817,3,1588167625
817,5,1588168343
817,3,1588165931
817,2,1588166924
817,1,1588160176
817,2,1588163874
817,3,1588163287
817,1,1588165236
817,1,1588162701
817,5,1588163042
818,2,1588164716
818,4,1588165863
818,1,1588158843
818,2,1588166824
818,2,1588165312
818,1,1588167244
818,3,1588161537
818,5,1588166041
818,3,1588162917
818,3,1588164470
818,1,1588162664
818,2,1588163283
818,3,1588161776
818,5,1588161879
818,2,1588164165
818,4,1588165804
818,4,1588162434
818,5,1588164026
818,4,1588167528
818,5,1588165950
818,2,1588162803
818,1,1588166083
818,5,1588165534
819,5,1588168663
819,2,1588167072
819,5,1588163693
819,3,1588162429
819,1,1588162953
819,5,1588162076
819,3,1588163159
819,1,1588167233
819,1,1588164579
819,1,1588164856
819,3,1588162345
819,5,1588166852
819,1,1588167904
819,1,1588165247
819,4,1588166299
819,2,1588162950
819,3,1588167167
819,5,1588164487
819,5,1588163071
819,2,1588164944
819,2,1588165914
820,4,1588165290
820,5,1588161305
820,3,1588166019
820,4,1588162935
820,1,1588166679
821,5,1588164518
821,4,1588163004
821,5,1588164555
821,3,1588167027
821,5,1588163185
821,1,1588167837
821,4,1588164156
821,1,1588167428
821,4,1588165963
821,4,1588164045
821,2,1588165525
822,3,1588167781
822,4,1588162810
822,1,1588163375
822,1,1588161912
822,2,1588166384
822,1,1588162876
822,2,1588165251
822,2,1588170680
822,1,1588167249
822,3,1588168818
822,2,1588161992
822,1,1588165693
822,1,1588164749
822,5,1588163569
822,3,1588162679
822,2,1588168085
822,5,1588167751
822,3,1588166581
822,4,1588166788
822,4,1588168652
822,3,1588163182
822,1,1588167138
822,2,1588164935
822,5,1588163543
823,4,1588164917
823,2,1588165620
823,4,1588168316
823,3,1588162143
823,1,1588166092
823,4,1588167363
823,2,1588165304
823,2,1588167754
823,2,1588160384
823,5,1588168065
823,1,1588165089
823,5,1588161700
823,5,1588168135
824,2,1588169023
824,2,1588161814
824,4,1588163347
825,1,1588164207
825,1,1588165400
825,4,1588163866
825,3,1588164300
825,3,1588163816
825,4,1588164283
825,2,1588162640
825,5,1588165299
825,3,1588163408
825,3,1588165404
825,3,1588165253
825,1,1588162204
825,3,1588169586
825,5,1588163526
825,5,1588162665
825,3,1588164356
825,3,1588163691
825,2,1588164890
825,5,1588167252
825,1,1588168369
825,2,1588164761
826,4,1588165061
826,1,1588165744
826,5,1588164868
826,3,1588161891
826,2,1588166081
826,4,1588169643
826,4,1588164214
826,2,1588169074
826,3,1588165650
826,3,1588165658
827,1,1588163998
827,2,1588166573
827,2,1588163197
827,3,1588165744
827,1,1588164470
827,4,1588165450
827,2,1588164253
827,1,1588162879
827,2,1588166000
827,4,1588166181
827,4,1588166472
827,5,1588167542
827,3,1588166449
827,3,1588165321
827,2,1588167266
827,3,1588166784
827,2,1588168469
827,1,1588161976
828,2,1588167791
828,2,1588163703
828,4,1588161285
828,1,1588165958
828,2,1588166691
828,3,1588166601
828,4,1588167305
828,5,1588165822
828,2,1588165319
828,3,1588165110
828,1,1588165703
828,3,1588160805
828,1,1588163141
828,3,1588166571
828,3,1588165089
828,5,1588167309
828,2,1588165995
828,4,1588165406
829,2,1588166703
829,1,1588165757
829,4,1588161477
829,5,1588166136
829,5,1588163754
829,5,1588163431
829,2,1588164570
829,2,1588163796
829,5,1588163212
829,4,1588164972
829,3,1588166076
829,1,1588164103
829,3,1588162936
829,4,1588163652
829,2,1588164810
829,1,1588165239
829,5,1588165676
829,5,1588164184
829,2,1588163402
829,4,1588162444
830,2,1588164374
830,2,1588166839
831,2,1588165232
831,1,1588162511
831,3,1588163917
831,3,1588168503
831,5,1588163002
831,2,1588166222
831,3,1588160332
831,4,1588164815
831,4,1588166348
831,3,1588166416
831,2,1588165915
831,2,1588167101
831,3,1588166574
831,3,1588166182
831,4,1588162609
831,2,1588166127
831,2,1588167518
831,3,1588163940
831,3,1588167889
831,3,1588168463
831,1,1588164357
831,2,1588161123
832,4,1588164777
832,5,1588163832
832,2,1588163112
832,1,1588162994
832,3,1588167140
832,1,1588166276
832,5,1588162947
832,3,1588164644
832,3,1588163279
832,2,1588167492
832,4,1588165728
832,2,1588163100
832,1,1588168352
832,2,1588164036
832,3,1588162716
832,5,1588163943
832,3,1588164895
832,2,1588167053
832,3,1588163266
832,2,1588162104
833,1,1588163464
833,5,1588167820
833,4,1588164552
833,4,1588164801
833,1,1588166313
833,3,1588166728
833,4,1588168361
833,3,1588165007
833,4,1588169647
833,3,1588168101
833,2,1588165350
833,3,1588168136
833,1,1588164472
833,3,1588163992
833,2,1588166085
834,5,1588167149
834,4,1588164593
834,3,1588168053
834,4,1588165192
834,4,1588165258
834,1,1588161268
834,2,1588164196
834,5,1588161919
834,5,1588164212
834,5,1588162123
834,4,1588165554
834,1,1588168392
834,2,1588165403
835,1,1588165336
835,1,1588166401
835,5,1588164558
835,1,1588164002
835,1,1588168898
836,5,1588166391
836,2,1588165070
836,5,1588166977
836,5,1588164633
836,2,1588167096
836,5,1588162287
836,5,1588165591
837,3,1588165242
837,2,1588165227
837,5,1588170322
838,4,1588166135
838,3,1588165348
838,3,1588165640
838,1,1588163379
838,5,1588165923
838,3,1588162308
838,3,1588162069
838,2,1588165672
839,1,1588165534
839,1,1588165753
839,5,1588166115
840,5,1588165093
840,3,1588165062
840,3,1588165726
840,3,1588165004
840,3,1588162527
840,4,1588162491
840,4,1588166563
840,5,1588166223
840,4,1588170353
840,1,1588165704
840,3,1588162262
840,5,1588165909
840,5,1588166760
840,3,1588163596
840,1,1588166590
840,3,1588168088
840,2,1588168955
840,4,1588163516
840,1,1588163956
840,5,1588164751
840,3,1588168049
840,5,1588167125
840,3,1588165444
840,3,1588166467
841,5,1588162042
841,5,1588165547
841,4,1588162268
841,5,1588165554
841,3,1588168714
841,4,1588165320
841,4,1588165368
841,3,1588167447
841,3,1588164641
841,4,1588164041
841,1,1588164722
841,5,1588164713
842,3,1588166260
842,2,1588165393
842,2,1588166146
842,3,1588164355
842,1,1588164943
842,4,1588164684
842,2,1588167035
842,3,1588161824
842,1,1588161980
842,5,1588165044
842,1,1588164771
842,2,1588167234
842,1,1588169760
843,1,1588167040
843,5,1588161883
843,2,1588165474
843,3,1588162140
843,1,1588165763
843,2,1588163012
843,3,1588164615
843,2,1588164698
843,1,1588166877
843,5,1588165064
843,2,1588164738
843,1,1588167435
843,4,1588165357
843,1,1588162972
843,5,1588169605
843,4,1588164704
843,5,1588163016
843,5,1588165984
843,1,1588167758
843,3,1588164742
843,5,1588163608
844,5,1588163314
844,3,1588164634
844,4,1588167397
844,2,1588165426
844,3,1588163651
844,1,1588167885
844,3,1588165395
844,3,1588164211
844,1,1588167181
844,4,1588168748
844,5,1588167477
844,3,1588164054
844,1,1588165682
844,2,1588166850
844,2,1588165383
844,5,1588163445
844,3,1588168146
844,5,1588163733
844,2,1588163963
844,3,1588159965
844,1,1588167598
844,2,1588163673
844,2,1588167864
845,1,1588165438
845,3,1588166801
845,5,1588164156
845,4,1588163222
845,2,1588167973
845,3,1588162316
845,5,1588164810
845,5,1588163373
845,4,1588164884
845,1,1588166544
845,1,1588164861
845,5,1588167086
845,5,1588166560
845,3,1588164088
845,1,1588164591
845,3,1588161378
845,1,1588160551
845,4,1588166760
845,5,1588166996
845,5,1588167422
846,3,1588167070
846,4,1588164038
846,4,1588163311
846,2,1588166568
846,3,1588168174
846,1,1588164463
846,4,1588168365
846,3,1588166133
846,4,1588169414
846,2,1588164854
846,3,1588168734
846,5,1588163620
846,2,1588167879
846,1,1588164013
846,4,1588164562
846,1,1588161388
846,5,1588163700
847,1,1588161013
847,5,1588166157
847,4,1588165369
847,3,1588165815
847,3,1588166116
847,1,1588163363
847,1,1588167894
847,1,1588163638
847,3,1588166895
847,2,1588167396
847,1,1588167366
848,4,1588165137
848,2,1588161699
848,2,1588164677
848,1,1588164975
848,1,1588163718
848,4,1588162838
848,4,1588168238
848,3,1588166035
848,2,1588165178
848,4,1588164483
848,3,1588163955
848,4,1588164047
848,5,1588168167
848,3,1588165785
848,5,1588168539
848,4,1588163606
849,5,1588168211
849,5,1588165585
849,4,1588165536
849,1,1588165548
849,5,1588164571
849,1,1588164969
849,4,1588167203
849,3,1588166964
849,1,1588163533
849,1,1588165297
849,2,1588167664
849,1,1588166763
849,1,1588164958
849,2,1588166919
849,5,1588164210
849,3,1588163894
849,5,1588164476
849,1,1588166002
849,5,1588166333
849,4,1588167066
849,4,1588166692
849,3,1588165314
849,3,1588164758
849,5,1588164814
850,2,1588163638
850,1,1588170314
850,1,1588164402
850,4,1588159489
850,4,1588167093
850,1,1588164312
850,5,1588170295
850,3,1588165860
850,5,1588164950
850,4,1588164183
850,1,1588168484
850,2,1588161788
850,3,1588166236
850,2,1588164277
850,4,1588166933
850,1,1588165736
850,2,1588165468
850,4,1588165101
850,1,1588164667
850,4,1588160901
850,2,1588163559
850,4,1588164522
850,1,1588163998
850,2,1588165574
851,4,1588167708
851,2,1588165063
851,5,1588165004
851,4,1588168247
851,1,1588168221
851,3,1588165562
851,4,1588164738
852,3,1588166267
852,1,1588166010
852,4,1588166609
852,4,1588169277
852,1,1588165310
852,4,1588165365
852,2,1588165585
852,3,1588163588
852,2,1588163403
852,4,1588167976
852,1,1588164889
852,5,1588166543
852,1,1588165760
852,5,1588164473
852,2,1588162374
853,4,1588164183
853,4,1588165364
853,3,1588162858
854,3,1588163211
854,3,1588165825
854,2,1588165779
854,4,1588163860
854,5,1588164730
855,5,1588165983
855,1,1588166515
855,3,1588167169
855,4,1588162981
855,1,1588167087
855,4,1588166813
855,4,1588164158
855,1,1588163313
855,1,1588166941
855,3,1588166258
855,5,1588165654
855,3,1588165944
855,1,1588160720
855,3,1588164668
855,4,1588162790
855,3,1588167167
855,4,1588161268
855,1,1588168740
855,4,1588166560
855,3,1588166440
855,2,1588166546
855,2,1588168503
855,4,1588164176
856,3,1588164962
856,5,1588163765
856,3,1588165304
856,5,1588162104
856,5,1588166232
856,5,1588165514
856,5,1588167598
856,1,1588166646
856,5,1588165188
856,4,1588160435
856,5,1588166230
856,5,1588163180
856,1,1588163671
856,5,1588163138
856,1,1588169244
856,4,1588161822
857,2,1588164531
857,3,1588166273
857,4,1588161654
857,2,1588164083
857,3,1588166287
857,3,1588166474
857,5,1588166947
857,2,1588164740
857,2,1588162840
857,3,1588162136
857,4,1588164376
857,3,1588165800
857,5,1588165141
857,3,1588164771
857,5,1588164835
857,4,1588166824
857,1,1588164463
857,3,1588163047
857,4,1588164460
857,3,1588164823
857,2,1588166162
857,5,1588163920
857,1,1588166076
858,3,1588162229
858,1,1588166375
858,1,1588168023
858,4,1588165061
858,4,1588163012
858,3,1588165285
858,1,1588166647
858,1,1588165906
858,1,1588164957
858,2,1588164825
858,4,1588164377
858,4,1588165230
858,5,1588163881
858,2,1588163180
858,3,1588164126
859,2,1588166462
859,5,1588165428
859,4,1588166595
859,5,1588164408
859,5,1588169391
860,3,1588165119
860,1,1588165325
860,3,1588164383
860,2,1588163760
860,3,1588163914
860,3,1588168284
860,1,1588167190
860,3,1588166047
860,5,1588165287
860,1,1588164084
860,4,1588165845
860,3,1588161912
860,3,1588167237
860,2,1588161860
860,3,1588166091
860,5,1588163635
860,1,1588164477
860,2,1588160818
860,2,1588161678
860,1,1588163977
860,3,1588165239
860,3,1588162972
861,3,1588165868
861,2,1588162752
861,2,1588169141
861,4,1588162874
861,3,1588168790
861,5,1588167204
861,1,1588163174
861,4,1588165339
861,2,1588161344
861,5,1588164253
861,4,1588162872
861,4,1588167513
861,1,1588165857
861,4,1588163532
861,4,1588162138
862,1,1588165319
862,3,1588164174
863,5,1588166431
863,3,1588165978
863,3,1588167065
863,2,1588163354
863,2,1588162941
863,4,1588166539
863,1,1588163516
863,5,1588166331
863,5,1588162949
863,5,1588162810
864,4,1588170546
864,3,1588162890
864,3,1588166777
864,1,1588164667
864,1,1588165568
864,2,1588164627
864,3,1588162333
864,5,1588168752
864,2,1588168772
864,3,1588164350
865,4,1588166410
865,2,1588167678
865,1,1588165138
865,4,1588165750
865,3,1588163268
865,4,1588162069
865,3,1588165239
865,5,1588164678
865,1,1588165776
865,1,1588167646
866,3,1588165324
866,3,1588163474
866,1,1588160516
866,2,1588165514
866,4,1588162889
866,3,1588164880
866,2,1588167172
866,3,1588162504
866,2,1588166692
866,3,1588163601
866,1,1588164400
866,4,1588165099
866,5,1588163704
866,1,1588166368
866,4,1588162327
866,4,1588164044
866,2,1588163672
866,4,1588167205
866,2,1588165075
866,1,1588168121
866,5,1588165472
866,5,1588165397
866,4,1588167682
867,4,1588160272
867,1,1588162945
867,2,1588165143
867,5,1588167362
867,5,1588164903
867,1,1588168203
867,1,1588164160
867,4,1588163008
867,5,1588163847
867,5,1588167237
867,3,1588164856
867,3,1588164698
868,4,1588166519
868,5,1588165498
868,1,1588168067
868,4,1588166734
868,3,1588164459
868,3,1588166444
868,2,1588166036
868,2,1588163695
868,4,1588162960
868,2,1588166172
868,5,1588170077
868,3,1588167489
868,1,1588160566
869,5,1588168065
869,1,1588163646
869,4,1588165323
870,1,1588166889
870,4,1588164064
870,1,1588164238
870,1,1588166973
870,3,1588166234
870,3,1588164003
870,2,1588165019
871,3,1588166503
871,5,1588165290
871,2,1588165341
871,5,1588164105
871,4,1588167307
871,1,1588165832
871,3,1588163536
871,2,1588163849
871,1,1588168516
871,3,1588167248
871,5,1588164416
871,4,1588168400
871,5,1588165204
871,4,1588167948
871,1,1588164949
871,3,1588167574
871,1,1588165341
871,1,1588164236
871,4,1588165402
871,5,1588162548
871,2,1588165417
872,5,1588162414
872,1,1588163196
872,4,1588165142
872,1,1588166702
872,3,1588167005
872,1,1588166710
872,5,1588165485
872,5,1588164103
872,5,1588164644
873,5,1588163133
873,1,1588164256
873,2,1588167402
873,5,1588165334
873,5,1588167543
873,2,1588164756
873,4,1588162271
873,2,1588162039
873,1,1588161771
873,2,1588163270
873,4,1588165762
873,1,1588163178
873,2,1588166545
873,1,1588163898
873,1,1588165427
873,2,1588164984
873,3,1588162964
873,4,1588164017
874,4,1588164005
874,3,1588161999
874,4,1588167309
874,1,1588167535
874,5,1588165005
874,2,1588164914
874,2,1588168049
874,5,1588164651
874,5,1588164245
874,3,1588164016
875,2,1588164241
875,3,1588166682
875,4,1588169475
875,4,1588163702
875,2,1588162944
875,3,1588165304
875,3,1588168038
875,1,1588164668
875,2,1588166982
875,3,1588170724
875,3,1588164663
875,2,1588164744
875,4,1588163694
875,1,1588164293
875,3,1588160522
876,3,1588168819
876,3,1588164725
876,2,1588165400
876,4,1588164290
876,3,1588170189
876,3,1588162779
876,3,1588165223
876,1,1588166485
876,1,1588164282
876,5,1588166030
876,1,1588162796
876,3,1588163581
876,1,1588162636
876,2,1588168647
876,4,1588168966
876,2,1588168123
876,4,1588168344
876,1,1588166210
876,3,1588163134
877,3,1588162803
877,4,1588159924
877,5,1588163941
877,4,1588166204
877,4,1588163720
877,1,1588165695
877,3,1588162597
877,2,1588166684
877,5,1588165504
877,3,1588164639
877,1,1588166027
877,2,1588165970
877,4,1588161860
877,3,1588162496
878,3,1588164381
878,3,1588167582
878,5,1588164043
878,4,1588164504
878,1,1588164328
878,5,1588165742
879,1,1588169163
879,4,1588166356
879,5,1588167744
879,4,1588162947
879,3,1588164420
879,5,1588162982
879,2,1588165021
879,1,1588167843
879,5,1588161027
879,4,1588165053
879,1,1588164491
879,3,1588164396
879,4,1588171904
880,3,1588164169
880,2,1588165645
880,2,1588163990
880,2,1588166869
880,1,1588165167
880,3,1588165533
880,4,1588163915
880,2,1588165433
880,5,1588165457
880,4,1588166586
880,1,1588166075
880,1,1588160817
880,1,1588162021
880,5,1588164882
880,1,1588163701
881,2,1588166284
881,5,1588164107
881,5,1588162913
881,5,1588166564
881,4,1588164134
881,4,1588164209
881,3,1588164533
881,5,1588166067
881,5,1588164094
881,2,1588167813
881,1,1588166870
881,2,1588163042
881,4,1588163355
881,2,1588166510
881,2,1588163569
882,1,1588166230
